tanggal_publis,nama,komentar,likeCount
2023-12-13T14:24:23Z,@nasehatslamic20,"Dalam segi debat calon presiden menurut saya pa Anies lebih cerdas dan gagasannya bagus,dibandingkan kinerja PRAGIB.",0.0
2023-12-13T14:24:14Z,@izahh341,"Gaspol bro,Prabowo Gibran untuk Indonesia maju",0.0
2023-12-13T14:22:24Z,@nasehatslamic20,"Dalam segi debat calon presiden menurut saya pa Anies lebih cerdas dan gagasannya bagus,dibandingkan kinerja PRAGIB.",0.0
2023-12-13T14:22:09Z,@nasehatslamic20,"Dalam segi debat calon presiden menurut saya pa Anies lebih cerdas dan gagasannya bagus,dibandingkan kinerja PRAGIB.",0.0
2023-12-13T14:21:27Z,@channel-jv2ug,Buat masa depan Indonesia loh.. Ragu sih  kalo pilih pragiB..,1.0
2023-12-13T14:20:37Z,@ibnalfi2654,"Apakah benar akan program PRAGIB , saya rasa 50",0.0
2023-12-13T14:20:26Z,@napuspitasari5003,"Gaspol bro,Prabowo Gibran untuk Indonesia maju",0.0
2023-12-13T14:20:02Z,@yusakleba175,Pak GANJAR sangat LUAR BIASA...,3.0
2023-12-13T14:16:50Z,@johnmcgee577,"maaf saya kuramg yakin dengan programnya prabowo gibran, saya lebih melihat kejelasan program, visi dan misinya pasangan AMIN.",0.0
2023-12-13T14:16:00Z,@lizecafisa1602,Halah opo lho Anies isone cuma berkata-kata thok kerja NOL,0.0
2023-12-13T15:45:17Z,@melulfful,la bukan orang jakrta jadi ngomongnya gini sih,0.0
2023-12-13T14:13:13Z,@mrsurofficial9272,Saya tidak yakin kepada PRAGIB setelah 2x mengalami kekalahan,0.0
2023-12-13T14:10:54Z,@nandaaguspaendri-sm9hy,"Prabowo presiden, anis wakil presiden, ganjar mentri sosial, cocok dahhh 😁",0.0
2023-12-13T14:08:59Z,@channel-jv2ug,2×kalh nyalon kalian yakin pilih pragiB..,1.0
2023-12-13T14:07:15Z,@channel-jv2ug,Apakah pragib ketar ketir dan kebingungan saat ngikutin program ini...,1.0
2023-12-13T14:04:41Z,@channel-jv2ug,Masih belom yakin sih dgn sistem kerjanya.. PragiB,1.0
2023-12-13T14:03:54Z,@rifqiatwindadika3686,ingat kasus harun masiku ingat hambalang,1.0
2023-12-13T14:01:08Z,@mrsurofficial9272,Saya jadi ragu dan khawatir memilih PRAGIB,0.0
2023-12-13T13:58:20Z,@jonghadi4470,Kalau masalah pertahanan prabowo lah jagonya udah pengalaman. Ganjar anis cm retorika saja 😂,0.0
2023-12-13T13:53:24Z,@amandaaska9502,ganjar ganjar😊SEMANGAT,1.0
2023-12-13T13:39:43Z,@baguswahono9908,"Doa terbaik untuk Pak Anies dan Gus Imin dalam perjalanan mereka memimpin Indonesia ke arah yang lebih baik, AMIN presiden 2024<br><a href=""http://www.youtube.com/results?search_query=%23hotlineparis"">#hotlineparis</a>",0.0
2023-12-13T13:35:59Z,@muraybatu9731,Ngakak wowowowo paling katrok😂😂😂,0.0
2023-12-13T13:35:46Z,@usepsopandi823,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:35:15Z,@Agsmli,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:34:48Z,@Sehnaarsa,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:34:05Z,@selv8653,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:32:49Z,@rhmajuniar25,GASPOL BRO ! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:30:58Z,@Mimimami_,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:30:27Z,@Deput1524,Pilihan ku tetap Prabowo,0.0
2023-12-13T13:25:16Z,@dinarikaanggidesylia1408,Semoga pasangan Pak Anies dan Cak Imin sukses dalam perjalanan politik mereka. Kombinasi pengalaman dan visi keduanya diharapkan membawa kemajuan dan kesejahteraan untuk masyarakat,79.0
2023-12-13T13:24:52Z,@ariesawahyoechannel4727,"Gasspoll, sekali di depan slalu yg terdepan",0.0
2023-12-13T13:23:21Z,@niari6656,ɢᴀsssᴘᴏʟ ʙʀᴏ? ᴘʀᴀʙᴏᴡᴏ ɢɪʙʀᴀɴ ᴜɴᴛᴜᴋ ɪɴᴅᴏɴᴇsɪᴀ ᴍᴀᴊᴜ,0.0
2023-12-13T13:21:00Z,@afifffajaaa,GASSSPOOOLLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:20:34Z,@Callista_arrsa,ɢᴀsᴘᴏʟ ʙʀᴏ? ᴘʀᴀʙᴏᴡᴏ ɢɪʙʀᴀɴ ᴜɴᴛᴜᴋ ɪɴᴅᴏɴᴇsɪᴀ ᴍᴀᴊᴜ,0.0
2023-12-13T13:18:21Z,@afifart6229,GASSSPOOOLLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:17:20Z,@Acrylicafifa,GASSSPOOOLLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:15:42Z,@afifahamatullah3667,GASSSPOOOLLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:13:33Z,@Nan_Punya_Ide,Gassspooolll broo! Prabowo gibran untuk Indonesia maju,0.0
2023-12-13T13:10:58Z,@mausufdain1664,KPU mana KPU ingat saudara pemilu harus aman dari tangan tangan durhaka,0.0
2023-12-13T13:09:45Z,@elfli4250,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:08:45Z,@Linasehna,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:08:32Z,@riswantoris3790,Hanya bisa berharap dan memohon KPU bisa adil dan tegas dan tidak memihak ke paslon presiden pilihan rakyat,35.0
2023-12-14T10:07:24Z,@musa_israel_lewi_no_goahira666,"<b>Kalau video Muhammad sama Aisya Kecil nan pink ada ga min? Yg membalas komentar saya ini, dia itu adalah oten goa Hira kafir 600 Masehi 6 Abad 600 Tahun</b>",0.0
2023-12-13T13:07:16Z,@ElFli30,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:05:29Z,@Dahiyan15,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:00:57Z,@meyamelia803,"Kenapa ya saya merasa tidak yakin sama pasangan PRAGIB karna sudah mencalonkan 2 kali , ragu aja gitu",0.0
2023-12-13T13:00:57Z,@aasehna,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T13:00:05Z,@nuraisyahindriwidya9580,"Prabowo kan juga sudah tua jadi gak yakin bakal bisa memimpin indonesia dengan baik, jadi kurang percaya sama pasangan no.2",0.0
2023-12-13T12:59:44Z,@dinarikaanggidesylia1408,Pak Anies Baswedan yang telah menunjukkan kepemimpinan yang tangguh dan inovatif. Keterlibatan aktif dalam meningkatkan kualitas pendidikan dan berbagai program pro-rakyat,0.0
2023-12-13T12:58:19Z,@nuraisyahindriwidya9580,PRAGIB gimana nih kok dari kemarin seperti kebingungan apakah memang kurang persiapannya?,0.0
2023-12-13T12:57:25Z,@yuniansalsabilasanti7409,2 kali kalah...meragukan,0.0
2023-12-13T12:56:21Z,@nuraisyahindriwidya9580,Gimana ya sekarang saya jadi kurang percaya sama program kerjanya PRAGIB,0.0
2023-12-13T12:55:46Z,@Reni-rw4kr,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:55:42Z,@yuniansalsabilasanti7409,"gagal 2 kali,,,jadi ragu..",0.0
2023-12-13T12:53:58Z,@harsachiri,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:53:38Z,@yuniansalsabilasanti7409,"beda pendapat beda gagasan,gagasan PRAGIB  greget..jadi meragukan",0.0
2023-12-13T12:53:09Z,@elfli4250,Gaspol paslon no 2,0.0
2023-12-13T12:52:56Z,@user-xq2qp3sy7o,Pilih pemimpin yg bukan pinter ngomong tapi yg cinta indonesia dan berpihak kepada rakyat,3.0
2023-12-13T12:51:49Z,@jobintbintang386,Tadinya sy hrs dukung PRAGIB setelah nonton semalam sy ragu jgn2 kalah lagi..,0.0
2023-12-13T12:51:17Z,@AdibaZahraa,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:50:15Z,@herlina3049,GASPOLL BRO PRABOWO GIMRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:50:11Z,@Qiana_Rizky,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:49:19Z,@efendii9393,Kapan lagi kita punya capres kaya pak anis.,0.0
2023-12-13T12:48:52Z,@BaiqAlya,GASPOLL BRO!! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:48:35Z,@RafianRasyid11,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:46:51Z,@yuniansalsabilasanti7409,ke khawatiran masa depan kalau di pimpin PRAGIB,0.0
2023-12-13T12:44:58Z,@DeniaAja-eg2ff,Jujurly  pemilu sebelum nya st dukung prabowo tapi untuk kali ini sy sgt tidak yakin  dgn pragib apa lagi sudah terlalu banyak blundeer dari awal,0.0
2023-12-13T12:44:53Z,@bulancahaya-115,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:44:00Z,@yuniansalsabilasanti7409,PRAGIB  sperti kebingungan dengan debat ini,0.0
2023-12-13T12:43:11Z,@maudino,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:42:22Z,@gikamojang2023,khawatirnya masa delan indonesia jika dipimpin PRAGIB.<br>kedepan nya indonesia harus maju amin.,0.0
2023-12-13T12:41:09Z,@DeniaAja-eg2ff,"Serius  ini mah kalo sampai prgib terpilih memimpin Indonesia, rasanya indonesia semakin kacau",0.0
2023-12-13T12:40:56Z,@gtrahma5551,Saya tidak yakin dengan adanya program PRAGIB ini bisa terlaksana dengan baik dan lancar nantinya,0.0
2023-12-13T12:40:13Z,@yuniansalsabilasanti7409,saya tidak yakin dengan kerja PRAGIB,0.0
2023-12-13T12:38:53Z,@SitiNurhasanah69,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:38:48Z,@SpillProducInd,Program kerja yg d lakukan oleh pak prabowo dan gibran ini belum menyakinkan klo dri debat cawapres ini yg lebih menyakinkan adalah pak anies karena cerdas dan bijak jga sesuai data dalam menjawab,0.0
2023-12-13T12:37:34Z,@andreasbelitung7510,Ganjar Mahfud the best pasangan paling ideal 🇮🇩❤️🇮🇩,4.0
2023-12-13T12:37:32Z,@gikamojang2023,yakin dengan program kerja PRAGIB...<br>lanjut kan semogga pemilu tahun ini aman amin.,0.0
2023-12-13T12:37:31Z,@risyanasrilah4295,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:37:07Z,@Krtpl119,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:36:32Z,@tauvikhidayat9031,Sosok pemimpin seperti pak anies lah yang di butuhkan negeri ini.. Cerdas santun dan pasti mampu membawa perubahan,0.0
2023-12-13T12:36:05Z,@KarangPilang-1,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:35:33Z,@Rani_ani32,GASPOL BRO!PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:35:05Z,@AgungWidianto216,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:35:05Z,@dinarikaanggidesylia1408,Semoga pasangan AMIN menjadi pemimpin yang mampu membawa perubahan positif,0.0
2023-12-13T12:34:25Z,@Rani_difarani98,GASPOL BRO!PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:33:53Z,@NyimasAyu43,GASPOL BRO!PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:33:33Z,@jobintbintang386,"Semakin tdk yakin kpd PRAGIB setelah 2x nyalon kalah mulu, dan smakin terlihat gila kekuasaan demi kpntingan pribadi..",0.0
2023-12-13T12:33:23Z,@luqmanelghoni266,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:33:12Z,@FahrurroziRozi-ry8gu,PK ANIS dong,0.0
2023-12-13T12:33:06Z,@penghiburhati32,GASPOL BRO!PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:32:32Z,@dinarikaanggidesylia1408,"Semoga pasangan Anis, sebagai calon pemimpin, senantiasa diberikan keberkahan, kebijaksanaan, dan kekuatan untuk memimpin dengan adil dan bertanggung jawab. Semoga langkah mereka membawa kemajuan dan kesejahteraan bagi masyarakat",0.0
2023-12-13T12:31:52Z,@difarani5666,GASPOL BRO!PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:31:41Z,@Lqmnelghoni,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:30:53Z,@gabutpak1741,Sepertinya saya kurang yakin dengan program kerja prabowo gibran,0.0
2023-12-13T12:30:49Z,@novanda-zl8ly,"Waduhh, gimana mau memimpin Indonesia Pragib, kalo debat aja udah gini hasilnya",0.0
2023-12-13T12:28:52Z,@user-vo7vw3yz1q,Jadi khawatir nih kalo indonesia dipimpin PRAGIB gimana kedepannya,0.0
2023-12-13T12:28:23Z,@Citrasyalala,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:28:21Z,@novanda-zl8ly,"Yang tenang pak Prabowo, tetap tenang santay, mas Gibran juga ikut tegang Lo pakk",0.0
2023-12-13T12:28:20Z,@devisnt,Negara ini akan menjadi seperti apa jika dipimpin pak prabowo.,0.0
2023-12-13T12:28:11Z,@gabutpak1741,Prabowo dan gibran belum siap debat,0.0
2023-12-13T12:28:00Z,@shannaevery,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:27:32Z,@hanifahisnaeni8287,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:26:59Z,@winteryzy,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:26:03Z,@Nazwarizkayah,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:25:34Z,@nesfinuradeulia6362,"yang pinter ngomong blom tentu kerja nya bagus, pinter ngomong mh vicky prasetyo juga bisa, pinter, tpi liat kelakuan blom tentu sama omongan nya",2.0
2023-12-13T12:25:18Z,@karinareshw,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:24:33Z,@cherrypeoplee,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:24:28Z,@classyclassyagnia,Saya merasa tidak yakin memilih PRAGIB setelah 2 kali nyalon. Banyak perimbangan nya lagi,0.0
2023-12-13T12:24:25Z,@hanifahisnaeni2031,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:24:18Z,@piitttt17,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:24:14Z,@therudys9959,"Jadi timbul keraguan krn pernah gagal, semoga dapet jalan keluar",0.0
2023-12-13T12:24:03Z,@piitttt17,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:23:24Z,@Aliamima,Kinerja PRAGIB ..Kayaknya kurang deh ..<br>Harus adanya ke Adilan ...,0.0
2023-12-13T12:23:17Z,@agusyayarukmaya4795,Pak Anies.. S u p e r.. <br>KPU : wkwk.. Seumur hidup saya yang hampir 60 tahun baru kali ini acara resmi kenegaraan doanya tidak diucapkan dengan  jelas.. KPU boneka juga toh...,0.0
2023-12-13T12:23:02Z,@_flowerosie,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:22:43Z,@therudys9959,Jadi agak ragu pilih pak pragrib🙏,0.0
2023-12-13T12:22:05Z,@classyclassyagnia,Banyak keraguan nya kalo pilih pasangan no 2,0.0
2023-12-13T12:21:50Z,@urfavvv15,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:21:47Z,@RifanaAzura,GASSPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:21:42Z,@therudys9959,Khawatir nih kalo indo pemimpinya kurang joss hehehe,0.0
2023-12-13T12:20:40Z,@rantkhshi,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:20:35Z,@asrinur-cc9gd,Sorry Yee mas Anies kita tetap pilih Amin😁😁,0.0
2023-12-13T12:20:28Z,@classyclassyagnia,"Saya jadi khawatir kalo masa delan dipimpin oleh PRAGIB ,mudah2an pasangan no 1 menang AMIN",0.0
2023-12-13T12:20:13Z,@keyyaaw,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:20:10Z,@therudys9959,Sepertinya pak prwb dan pak gbrn kebingungan,0.0
2023-12-13T12:19:01Z,@IisLatifa87,GASSPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:18:52Z,@therudys9959,Kurang yakin sama progamnya,0.0
2023-12-13T12:18:31Z,@rickyberlian6286,dari cara menjawab dan memberikan tanggapan netijen raham lah siapa yg lebih Pantas jdi prsiden,0.0
2023-12-13T12:18:06Z,@accountsave,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:18:04Z,@pirraww,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:18:02Z,@luhretah4685,"Saya termasuk swing votter sesudah nonton debat semalam,sy sdh ada gambaran capres mana yg bisa bawa Indonesia maju, makmur berkeadilan, sy titip suara utk Pak Anies Rasyid Baswedan 🙏❤️",1.0
2023-12-13T12:17:58Z,@twnie-11,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:17:35Z,@FathurRahman0504,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:17:19Z,@Ardiani_egha,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:16:39Z,@ArthurRahman54,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:16:37Z,@maq0ula.ti3ky__,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:16:26Z,@rizkyalexsitopu116,ALL IN PRABOWO,0.0
2023-12-13T12:16:16Z,@FathyAzzah,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:16:04Z,@choleebnb,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:15:21Z,@ReihanRasyid,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:15:13Z,@TiyahZahra,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:15:13Z,@Ziseungu,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:15:08Z,@AbdurRohman269,GAS POLL BRO!!! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:15:02Z,@devisnt,Setelah menyaksikan debat kemarin jadi gak yakin pilih no. 2,0.0
2023-12-13T12:14:15Z,@MufaRahman,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:14:14Z,@AbilRohman2707,GAS POLL BRO!!! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:14:12Z,@shloehie,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:14:12Z,@SabenuBhenu,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:13:50Z,@sccnddpiraa,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:13:46Z,@ShalaelsaCc,<b>GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU</b>,0.0
2023-12-13T12:13:44Z,@Rasel-405,GASSPOLL BRO! PRABOWO GIBRAN UNTUK ONDONESIA MAJU,0.0
2023-12-13T12:13:33Z,@mukhammadanwar7467,Semakin Tidak yakin untuk pilih pasangan PRAGIB .setelah 2 kali kalah ditahun&quot; yang sebelumnya. Mendingan pensiun aja pak,0.0
2023-12-13T12:13:29Z,@anisahrohman.,GAS POLL BRO!!! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:13:13Z,@RachelZulfa,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:13:11Z,@Bu_RasMii,GASSPOLL BRO! PRABOWO GIBRAN UNTUK ONDONESIA MAJU,0.0
2023-12-13T12:13:08Z,@annisanfy28,Gasspoll bro! Prabowo Gibran untuk indonesia maju,0.0
2023-12-13T12:13:08Z,@herjiantomedia7274,"Tolong timsesnya gausah datang banyak banyak, karena membuat berisik dan mengganggu debat.",0.0
2023-12-13T12:13:04Z,@Aas_rosadi,<b>GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU</b>,0.0
2023-12-13T12:13:04Z,@ekaayu4879,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:13:03Z,@AngelKaramel,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:12:43Z,@Iamminoriters,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:12:39Z,@Shezansaa97,<b>GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU</b>,0.0
2023-12-13T12:12:38Z,@HalidahNovel,GASSPOLL BRO! PRABOWO GIBRAN UNTUK ONDONESIA MAJU,0.0
2023-12-13T12:12:28Z,@ekvort20,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:12:27Z,@devisnt,Setelah beberapa kali mencalonkan. Saya jadi tidak yakin dengan kinerja pak prabowo.,0.0
2023-12-13T12:12:17Z,@QianaQhia,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:12:07Z,@Aliamima,Ada yang kebingungan ..<br>Ada yg tegas dan bijak ... <br><br>Ya KEDEPANYA kita sama sama ingin mencari perubahan .. yg lebih baik .. yg mana yg terpilih ya harus bertanggung jawab. Semangat capres dan cawapres,0.0
2023-12-13T12:12:02Z,@Saarosa421,<b>GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU</b>,0.0
2023-12-13T12:11:58Z,@elitasusanti8967,GASSPOLL BRO! PRABOWO GIBRAN UNTUK ONDONESIA MAJU,0.0
2023-12-13T12:11:57Z,@islamiasonata,GASSPOL BRO ! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:11:44Z,@Ameliawidayanti254,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:11:30Z,@syaikamifakhul,GASSPOL BRO ! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:11:15Z,@riataritari7992,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:11:14Z,@RhoroJingkrak,GASPOLL bro! Prabowo gibran untuk indonesia maju,0.0
2023-12-13T12:11:09Z,@ainiyux,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:11:03Z,@clvudrigel,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:11:00Z,@miftakhulislamia,GASSPOL BRO ! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:10:43Z,@rakatamah,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:10:42Z,@aasrosadi,<b>GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU</b>,0.0
2023-12-13T12:10:34Z,@NurysaDwiDiana,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:10:23Z,@fatmawati-4677,GASSPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:10:23Z,@AntonN-0303,"Saya menonton debatnya ,sepertinya bapak prabowo bingung atas pertanyaan yang di sapaikan oleh lawan debatnya ..hehhe",0.0
2023-12-13T12:10:13Z,@zivanaHumaira,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:10:13Z,@ekavortuna,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:10:05Z,@ArthurMoch,GASPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:09:35Z,@Harukajaya,GASSPOL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
2023-12-13T12:09:10Z,@AnhaWang,GASPOLL BRO! PRABOWO GIBRAN UNTUK INDONESIA MAJU,0.0
